1470020815367.0,1470794408793.4,1471568002219.8,1472341595646.2,1473115189072.6,1473888782499.0,1474662375925.4,1475435969351.8,1476209562778.2,1476983156204.6,1477756749631
1469981643565.0,1470759158007.0,1471536672449.0,1472314186891.0,1473091701333.0,1473869215775.0,1474646730217.0,1475424244659.0,1476201759101.0,1476979273543.0,1477756787985
1469983188345.0,1470760474513.4,1471537760681.8,1472315046850.2,1473092333018.6,1473869619187.0,1474646905355.4,1475424191523.8,1476201477692.2,1476978763860.6,1477756050029
1469981424363.0,1470758878207.3,1471536332051.6,1472313785895.9,1473091239740.2,1473868693584.5,1474646147428.8,1475423601273.1,1476201055117.4,1476978508961.7,1477755962806
1469988630248.0,1470765279872.3,1471541929496.6,1472318579120.9,1473095228745.2,1473871878369.5,1474648527993.8,1475425177618.1,1476201827242.4,1476978476866.7,1477755126491
1469981240905.0,1470758780269.2,1471536319633.4,1472313858997.6,1473091398361.8,1473868937726.0,1474646477090.2,1475424016454.4,1476201555818.6,1476979095182.8,1477756634547
1470147364240.0,1470908306979.3,1471669249718.6,1472430192457.9,1473191135197.2,1473952077936.5,1474713020675.8,1475473963415.1,1476234906154.4,1476995848893.7,1477756791633
1470497735059.0,1471223623489.3,1471949511919.6,1472675400349.9,1473401288780.2,1474127177210.5,1474853065640.8,1475578954071.1,1476304842501.4,1477030730931.7,1477756619362
1470063997384.0,1470833274593.5,1471602551803.0,1472371829012.5,1473141106222.0,1473910383431.5,1474679660641.0,1475448937850.5,1476218215060.0,1476987492269.5,1477756769479
1470020557075.0,1470794175859.2,1471567794643.4,1472341413427.6,1473115032211.8,1473888650996.0,1474662269780.2,1475435888564.4,1476209507348.6,1476983126132.8,1477756744917
1472821222887.0,1473314780209.3,1473808337531.6,1474301894853.9,1474795452176.2,1475289009498.5,1475782566820.8,1476276124143.1,1476769681465.4,1477263238787.7,1477756796110
1469981233802.0,1470758785500.3,1471536337198.6,1472313888896.9,1473091440595.2,1473868992293.5,1474646543991.8,1475424095690.1,1476201647388.4,1476979199086.7,1477756750785
1469981523787.0,1470759048049.5,1471536572312.0,1472314096574.5,1473091620837.0,1473869145099.5,1474646669362.0,1475424193624.5,1476201717887.0,1476979242149.5,1477756766412
1469986792148.0,1470763710944.5,1471540629741.0,1472317548537.5,1473094467334.0,1473871386130.5,1474648304927.0,1475425223723.5,1476202142520.0,1476979061316.5,1477755980113
1469980865704.0,1470758405532.0,1471535945360.0,1472313485188.0,1473091025016.0,1473868564844.0,1474646104672.0,1475423644500.0,1476201184328.0,1476978724156.0,1477756263984
1469980841313.0,1470758425018.0,1471536008723.0,1472313592428.0,1473091176133.0,1473868759838.0,1474646343543.0,1475423927248.0,1476201510953.0,1476979094658.0,1477756678363
1469980851612.0,1470758444580.2,1471536037548.4,1472313630516.6,1473091223484.8,1473868816453.0,1474646409421.2,1475424002389.4,1476201595357.6,1476979188325.8,1477756781294
1469981174320.0,1470758732722.0,1471536291124.0,1472313849526.0,1473091407928.0,1473868966330.0,1474646524732.0,1475424083134.0,1476201641536.0,1476979199938.0,1477756758340
1469981120664.0,1470758687211.3,1471536253758.6,1472313820305.9,1473091386853.2,1473868953400.5,1474646519947.8,1475424086495.1,1476201653042.4,1476979219589.7,1477756786137
1469980861617.0,1470758431697.3,1471536001777.6,1472313571857.9,1473091141938.2,1473868712018.5,1474646282098.8,1475423852179.1,1476201422259.4,1476978992339.7,1477756562420
1469980886864.0,1470758474397.2,1471536061930.4,1472313649463.6,1473091236996.8,1473868824530.0,1474646412063.2,1475423999596.4,1476201587129.6,1476979174662.8,1477756762196
1469980844833.0,1470758427563.3,1471536010293.6,1472313593023.9,1473091175754.2,1473868758484.5,1474646341214.8,1475423923945.1,1476201506675.4,1476979089405.7,1477756672136
1469981743177.0,1470759235730.6,1471536728284.2,1472314220837.8,1473091713391.4,1473869205945.0,1474646698498.6,1475424191052.2,1476201683605.8,1476979176159.4,1477756668713
1470017937634.0,1470791413997.0,1471564890360.0,1472338366723.0,1473111843086.0,1473885319449.0,1474658795812.0,1475432272175.0,1476205748538.0,1476979224901.0,1477752701264
1469980802991.0,1470758384882.2,1471535966773.4,1472313548664.6,1473091130555.8,1473868712447.0,1474646294338.2,1475423876229.4,1476201458120.6,1476979040011.8,1477756621903
1470014084536.0,1470788355000.9,1471562625465.8,1472336895930.7,1473111166395.6,1473885436860.5,1474659707325.4,1475433977790.3,1476208248255.2,1476982518720.1,1477756789185
1469980945181.0,1470758518434.7,1471536091688.4,1472313664942.1,1473091238195.8,1473868811449.5,1474646384703.2,1475423957956.9,1476201531210.6,1476979104464.3,1477756677718
1469981868492.0,1470759359571.4,1471536850650.8,1472314341730.2,1473091832809.6,1473869323889.0,1474646814968.4,1475424306047.8,1476201797127.2,1476979288206.6,1477756779286
1469981304272.0,1470758668879.1,1471536033486.2,1472313398093.3,1473090762700.4,1473868127307.5,1474645491914.6,1475422856521.7,1476200221128.8,1476977585735.9,1477754950343
1469981567596.0,1470758921579.6,1471536275563.2,1472313629546.8,1473090983530.4,1473868337514.0,1474645691497.6,1475423045481.2,1476200399464.8,1476977753448.4,1477755107432
1469980852728.0,1470758446284.5,1471536039841.0,1472313633397.5,1473091226954.0,1473868820510.5,1474646414067.0,1475424007623.5,1476201601180.0,1476979194736.5,1477756788293
1469982100729.0,1470759564914.9,1471537029100.8,1472314493286.7,1473091957472.6,1473869421658.5,1474646885844.4,1475424350030.3,1476201814216.2,1476979278402.1,1477756742588
1469980892733.0,1470758481377.3,1471536070021.6,1472313658665.9,1473091247310.2,1473868835954.5,1474646424598.8,1475424013243.1,1476201601887.4,1476979190531.7,1477756779176
1469980922859.0,1470758461373.6,1471535999888.2,1472313538402.8,1473091076917.4,1473868615432.0,1474646153946.6,1475423692461.2,1476201230975.8,1476978769490.4,1477756308005
1469981013065.0,1470758569200.2,1471536125335.4,1472313681470.6,1473091237605.8,1473868793741.0,1474646349876.2,1475423906011.4,1476201462146.6,1476979018281.8,1477756574417
1470020459195.0,1470794011432.8,1471567563670.6,1472341115908.4,1473114668146.2,1473888220384.0,1474661772621.8,1475435324859.6,1476208877097.4,1476982429335.2,1477755981573
1469982096738.0,1470759063535.6,1471536030333.2,1472312997130.8,1473089963928.4,1473866930726.0,1474643897523.6,1475420864321.2,1476197831118.8,1476974797916.4,1477751764714
1470031830512.0,1470804322513.0,1471576814514.0,1472349306515.0,1473121798516.0,1473894290517.0,1474666782518.0,1475439274519.0,1476211766520.0,1476984258521.0,1477756750522
1470779815444.0,1471477509508.2,1472175203572.4,1472872897636.6,1473570591700.8,1474268285765.0,1474965979829.2,1475663673893.4,1476361367957.6,1477059062021.8,1477756756086
1469982329326.0,1470759587982.4,1471536846638.8,1472314105295.2,1473091363951.6,1473868622608.0,1474645881264.4,1475423139920.8,1476200398577.2,1476977657233.6,1477754915890
1469981176042.0,1470758720404.2,1471536264766.4,1472313809128.6,1473091353490.8,1473868897853.0,1474646442215.2,1475423986577.4,1476201530939.6,1476979075301.8,1477756619664
1469982578873.0,1470759946745.0,1471537314617.0,1472314682489.0,1473092050361.0,1473869418233.0,1474646786105.0,1475424153977.0,1476201521849.0,1476978889721.0,1477756257593
1469981311744.0,1470758645883.2,1471535980022.4,1472313314161.6,1473090648300.8,1473867982440.0,1474645316579.2,1475422650718.4,1476199984857.6,1476977318996.8,1477754653136
1469980971568.0,1470758536639.9,1471536101711.8,1472313666783.7,1473091231855.6,1473868796927.5,1474646361999.4,1475423927071.3,1476201492143.2,1476979057215.1,1477756622287
1469981037253.0,1470758602532.6,1471536167812.2,1472313733091.8,1473091298371.4,1473868863651.0,1474646428930.6,1475423994210.2,1476201559489.8,1476979124769.4,1477756690049
1469980841695.0,1470758436861.2,1471536032027.4,1472313627193.6,1473091222359.8,1473868817526.0,1474646412692.2,1475424007858.4,1476201603024.6,1476979198190.8,1477756793357
1469981011366.0,1470758569217.4,1471536127068.8,1472313684920.2,1473091242771.6,1473868800623.0,1474646358474.4,1475423916325.8,1476201474177.2,1476979032028.6,1477756589880
1469980847531.0,1470758342597.1,1471535837663.2,1472313332729.3,1473090827795.4,1473868322861.5,1474645817927.6,1475423312993.7,1476200808059.8,1476978303125.9,1477755798192
1469981179412.0,1470758734505.7,1471536289599.4,1472313844693.1,1473091399786.8,1473868954880.5,1474646509974.2,1475424065067.9,1476201620161.6,1476979175255.3,1477756730349
1469980995963.0,1470758541072.1,1471536086181.2,1472313631290.3,1473091176399.4,1473868721508.5,1474646266617.6,1475423811726.7,1476201356835.8,1476978901944.9,1477756447054
1469980872886.0,1470758455593.3,1471536038300.6,1472313621007.9,1473091203715.2,1473868786422.5,1474646369129.8,1475423951837.1,1476201534544.4,1476979117251.7,1477756699959
1469981383109.0,1470758792477.2,1471536201845.4,1472313611213.6,1473091020581.8,1473868429950.0,1474645839318.2,1475423248686.4,1476200658054.6,1476978067422.8,1477755476791
1470551425537.0,1471271929612.4,1471992433687.8,1472712937763.2,1473433441838.6,1474153945914.0,1474874449989.4,1475594954064.8,1476315458140.2,1477035962215.6,1477756466291
1474131960531.0,1474493655801.2,1474855351071.4,1475217046341.6,1475578741611.8,1475940436882.0,1476302132152.2,1476663827422.4,1477025522692.6,1477387217962.8,1477748913233
1469980805742.0,1470758387338.3,1471535968934.6,1472313550530.9,1473091132127.2,1473868713723.5,1474646295319.8,1475423876916.1,1476201458512.4,1476979040108.7,1477756621705
1469981492489.0,1470759017530.1,1471536542571.2,1472314067612.3,1473091592653.4,1473869117694.5,1474646642735.6,1475424167776.7,1476201692817.8,1476979217858.9,1477756742900
1470248443718.0,1470999271476.7,1471750099235.4,1472500926994.1,1473251754752.8,1474002582511.5,1474753410270.2,1475504238028.9,1476255065787.6,1477005893546.3,1477756721305
1469981035112.0,1470758601381.8,1471536167651.6,1472313733921.4,1473091300191.2,1473868866461.0,1474646432730.8,1475423999000.6,1476201565270.4,1476979131540.2,1477756697810
